fold,phase,population,model,master_seed,scope,threshold,status,selected,selection_available,selection_reason,selection_source_identity_sha256,accepted,f1,fn,fp,negative,positive,precision,recall,rejected,rows,tn,tp
2023Q2,inner,temporal,uniform_0,0,inner_selection,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,9553,0.25069338820792697,9999,6751,33439,12801,0.29331100177954567,0.21888914928521208,36687,46240,26688,2802
2023Q2,inner,temporal,uniform_0,0,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,1047,0.04737146158290006,12473,719,33439,12801,0.3132760267430755,0.02562299820326537,45193,46240,32720,328
2023Q2,inner,temporal,uniform_0,0,inner_selection,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,94,0.0046529662659945716,12771,64,33439,12801,0.3191489361702128,0.002343566908835247,46146,46240,33375,30
2023Q2,inner,temporal,uniform_1,1,phase_diagnostic,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,9232,0.2271138746425816,10299,6730,33439,12801,0.27101386481802425,0.19545348019685962,37008,46240,26709,2502
2023Q2,inner,temporal,uniform_1,1,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,418,0.018306982373855814,12680,297,33439,12801,0.2894736842105263,0.009452386532302164,45822,46240,33142,121
2023Q2,inner,temporal,uniform_1,1,phase_diagnostic,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,93,0.004343105320304018,12773,65,33439,12801,0.3010752688172043,0.0021873291149128973,46147,46240,33374,28
2023Q2,inner,temporal,uniform_1,1,inner_selection,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,9232,0.2271138746425816,10299,6730,33439,12801,0.27101386481802425,0.19545348019685962,37008,46240,26709,2502
2023Q2,inner,temporal,uniform_1,1,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,418,0.018306982373855814,12680,297,33439,12801,0.2894736842105263,0.009452386532302164,45822,46240,33142,121
2023Q2,inner,temporal,uniform_1,1,inner_selection,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,93,0.004343105320304018,12773,65,33439,12801,0.3010752688172043,0.0021873291149128973,46147,46240,33374,28
2023Q2,inner,temporal,weighted_constant,,phase_diagnostic,0.3,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,inner,temporal,weighted_constant,,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,inner,temporal,weighted_constant,,phase_diagnostic,0.5,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,inner,temporal,weighted_constant,,inner_selection,0.3,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,inner,temporal,weighted_constant,,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,inner,temporal,weighted_constant,,inner_selection,0.5,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,inner,temporal,weighted_logistic,,phase_diagnostic,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,8351,0.23515506807866868,10314,5864,33439,12801,0.2978086456711771,0.194281696742442,37889,46240,27575,2487
2023Q2,inner,temporal,weighted_logistic,,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,1,0.0,12801,1,33439,12801,0.0,0.0,46239,46240,33438,0
2023Q2,inner,temporal,weighted_logistic,,phase_diagnostic,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,inner,temporal,weighted_logistic,,inner_selection,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,8351,0.23515506807866868,10314,5864,33439,12801,0.2978086456711771,0.194281696742442,37889,46240,27575,2487
2023Q2,inner,temporal,weighted_logistic,,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,1,0.0,12801,1,33439,12801,0.0,0.0,46239,46240,33438,0
2023Q2,inner,temporal,weighted_logistic,,inner_selection,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,refit,0.0005,full,,phase_diagnostic,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,full,,phase_diagnostic,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,full,,phase_diagnostic,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,full,,inner_selection,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,438,0.19852448021462105,905,290,2583,1053,0.3378995433789954,0.14055080721747387,3198,3636,2293,148
2023Q2,refit,0.0005,full,,inner_selection,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,3,0.0,1053,3,2583,1053,0.0,0.0,3633,3636,2580,0
2023Q2,refit,0.0005,full,,inner_selection,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,0.0,1053,0,2583,1053,,0.0,3636,3636,2583,0
2023Q2,refit,0.0005,sequential_0,0,phase_diagnostic,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,sequential_0,0,phase_diagnostic,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,sequential_0,0,phase_diagnostic,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,sequential_0,0,inner_selection,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,1670,0.36136614028644876,561,1178,2583,1053,0.2946107784431138,0.4672364672364672,1966,3636,1405,492
2023Q2,refit,0.0005,sequential_0,0,inner_selection,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,36,0.025711662075298437,1039,22,2583,1053,0.3888888888888889,0.013295346628679962,3600,3636,2561,14
2023Q2,refit,0.0005,sequential_0,0,inner_selection,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,1,0.0,1053,1,2583,1053,0.0,0.0,3635,3636,2582,0
2023Q2,refit,0.0005,sequential_1,1,phase_diagnostic,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,sequential_1,1,phase_diagnostic,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,sequential_1,1,phase_diagnostic,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,sequential_1,1,inner_selection,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,1355,0.29983388704318936,692,994,2583,1053,0.26642066420664207,0.34283000949667614,2281,3636,1589,361
2023Q2,refit,0.0005,sequential_1,1,inner_selection,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,124,0.07306711979609176,1010,81,2583,1053,0.3467741935483871,0.04083570750237417,3512,3636,2502,43
2023Q2,refit,0.0005,sequential_1,1,inner_selection,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,11,0.0037593984962406013,1051,9,2583,1053,0.18181818181818182,0.001899335232668566,3625,3636,2574,2
2023Q2,refit,0.0005,uniform_0,0,phase_diagnostic,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,uniform_0,0,phase_diagnostic,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,uniform_0,0,phase_diagnostic,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,uniform_0,0,inner_selection,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,1188,0.32663989290495316,687,822,2583,1053,0.30808080808080807,0.3475783475783476,2448,3636,1761,366
2023Q2,refit,0.0005,uniform_0,0,inner_selection,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,163,0.09703947368421052,994,104,2583,1053,0.3619631901840491,0.0560303893637227,3473,3636,2479,59
2023Q2,refit,0.0005,uniform_0,0,inner_selection,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,32,0.03133640552995392,1036,15,2583,1053,0.53125,0.016144349477682812,3604,3636,2568,17
2023Q2,refit,0.0005,uniform_1,1,phase_diagnostic,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,uniform_1,1,phase_diagnostic,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,uniform_1,1,phase_diagnostic,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,uniform_1,1,inner_selection,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,1369,0.34516928158546656,635,951,2583,1053,0.30533235938641345,0.3969610636277303,2267,3636,1632,418
2023Q2,refit,0.0005,uniform_1,1,inner_selection,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,214,0.10891870560378848,984,145,2583,1053,0.32242990654205606,0.06552706552706553,3422,3636,2438,69
2023Q2,refit,0.0005,uniform_1,1,inner_selection,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,21,0.0148975791433892,1045,13,2583,1053,0.38095238095238093,0.007597340930674264,3615,3636,2570,8
2023Q2,refit,0.0005,weighted_constant,,phase_diagnostic,0.3,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,weighted_constant,,phase_diagnostic,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,weighted_constant,,phase_diagnostic,0.5,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,weighted_constant,,inner_selection,0.3,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,0.0,1053,0,2583,1053,,0.0,3636,3636,2583,0
2023Q2,refit,0.0005,weighted_constant,,inner_selection,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,0.0,1053,0,2583,1053,,0.0,3636,3636,2583,0
2023Q2,refit,0.0005,weighted_constant,,inner_selection,0.5,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,0.0,1053,0,2583,1053,,0.0,3636,3636,2583,0
2023Q2,refit,0.0005,weighted_logistic,,phase_diagnostic,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,weighted_logistic,,phase_diagnostic,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,weighted_logistic,,phase_diagnostic,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.0005,weighted_logistic,,inner_selection,0.3,diagnostic,True,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,591,0.22384428223844283,869,407,2583,1053,0.311336717428088,0.17473884140550808,3045,3636,2176,184
2023Q2,refit,0.0005,weighted_logistic,,inner_selection,0.4,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,1,0.0,1053,1,2583,1053,0.0,0.0,3635,3636,2582,0
2023Q2,refit,0.0005,weighted_logistic,,inner_selection,0.5,diagnostic,False,True,,42aaaf4e09edf6a7d4e95eca923bc0a18cca4aa7c29ae5165d32dfaebee123f3,0,0.0,1053,0,2583,1053,,0.0,3636,3636,2583,0
2023Q2,refit,0.001,full,,phase_diagnostic,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,full,,phase_diagnostic,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,full,,phase_diagnostic,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,full,,inner_selection,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,198,0.2116788321167883,292,140,930,350,0.29292929292929293,0.1657142857142857,1082,1280,790,58
2023Q2,refit,0.001,full,,inner_selection,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,1,0.0,350,1,930,350,0.0,0.0,1279,1280,929,0
2023Q2,refit,0.001,full,,inner_selection,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,0.0,350,0,930,350,,0.0,1280,1280,930,0
2023Q2,refit,0.001,sequential_0,0,phase_diagnostic,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,sequential_0,0,phase_diagnostic,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,sequential_0,0,phase_diagnostic,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,sequential_0,0,inner_selection,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,307,0.2496194824961948,268,225,930,350,0.2671009771986971,0.2342857142857143,973,1280,705,82
2023Q2,refit,0.001,sequential_0,0,inner_selection,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,32,0.04712041884816754,341,23,930,350,0.28125,0.025714285714285714,1248,1280,907,9
2023Q2,refit,0.001,sequential_0,0,inner_selection,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,4,0.011299435028248588,348,2,930,350,0.5,0.005714285714285714,1276,1280,928,2
2023Q2,refit,0.001,sequential_1,1,phase_diagnostic,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,sequential_1,1,phase_diagnostic,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,sequential_1,1,phase_diagnostic,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,sequential_1,1,inner_selection,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,352,0.30484330484330485,243,245,930,350,0.3039772727272727,0.3057142857142857,928,1280,685,107
2023Q2,refit,0.001,sequential_1,1,inner_selection,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,24,0.06417112299465241,338,12,930,350,0.5,0.03428571428571429,1256,1280,918,12
2023Q2,refit,0.001,sequential_1,1,inner_selection,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,0.0,350,0,930,350,,0.0,1280,1280,930,0
2023Q2,refit,0.001,uniform_0,0,phase_diagnostic,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,uniform_0,0,phase_diagnostic,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,uniform_0,0,phase_diagnostic,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,uniform_0,0,inner_selection,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,513,0.3499420625724218,199,362,930,350,0.29434697855750486,0.43142857142857144,767,1280,568,151
2023Q2,refit,0.001,uniform_0,0,inner_selection,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,105,0.14065934065934066,318,73,930,350,0.3047619047619048,0.09142857142857143,1175,1280,857,32
2023Q2,refit,0.001,uniform_0,0,inner_selection,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,12,0.022099447513812154,346,8,930,350,0.3333333333333333,0.011428571428571429,1268,1280,922,4
2023Q2,refit,0.001,uniform_1,1,phase_diagnostic,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,uniform_1,1,phase_diagnostic,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,uniform_1,1,phase_diagnostic,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,uniform_1,1,inner_selection,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,348,0.25787965616045844,260,258,930,350,0.25862068965517243,0.2571428571428571,932,1280,672,90
2023Q2,refit,0.001,uniform_1,1,inner_selection,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,30,0.031578947368421054,344,24,930,350,0.2,0.017142857142857144,1250,1280,906,6
2023Q2,refit,0.001,uniform_1,1,inner_selection,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,1,0.0,350,1,930,350,0.0,0.0,1279,1280,929,0
2023Q2,refit,0.001,weighted_constant,,phase_diagnostic,0.3,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,weighted_constant,,phase_diagnostic,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,weighted_constant,,phase_diagnostic,0.5,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,weighted_constant,,inner_selection,0.3,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,0.0,350,0,930,350,,0.0,1280,1280,930,0
2023Q2,refit,0.001,weighted_constant,,inner_selection,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,0.0,350,0,930,350,,0.0,1280,1280,930,0
2023Q2,refit,0.001,weighted_constant,,inner_selection,0.5,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,0.0,350,0,930,350,,0.0,1280,1280,930,0
2023Q2,refit,0.001,weighted_logistic,,phase_diagnostic,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,weighted_logistic,,phase_diagnostic,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,weighted_logistic,,phase_diagnostic,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,,0,0,0,0,,,0,0,0,0
2023Q2,refit,0.001,weighted_logistic,,inner_selection,0.3,diagnostic,True,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,171,0.1689059500959693,306,127,930,350,0.2573099415204678,0.12571428571428572,1109,1280,803,44
2023Q2,refit,0.001,weighted_logistic,,inner_selection,0.4,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,0.0,350,0,930,350,,0.0,1280,1280,930,0
2023Q2,refit,0.001,weighted_logistic,,inner_selection,0.5,diagnostic,False,True,,d063b4fc94946a113f1915707b7c126cc64b741f1d7970221cbf28e69f644cd9,0,0.0,350,0,930,350,,0.0,1280,1280,930,0
2023Q2,refit,temporal,full,,phase_diagnostic,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,full,,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,full,,phase_diagnostic,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,full,,inner_selection,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,2177,0.09640806516223795,12079,1455,33439,12801,0.33164905833716124,0.05640184360596828,44063,46240,31984,722
2023Q2,refit,temporal,full,,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,refit,temporal,full,,inner_selection,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,refit,temporal,sequential_0,0,phase_diagnostic,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,3,0.0,0,3,3,0,0.0,,0,3,0,0
2023Q2,refit,temporal,sequential_0,0,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,2,0.0,0,2,3,0,0.0,,1,3,1,0
2023Q2,refit,temporal,sequential_0,0,phase_diagnostic,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
